worker_id,platform,worker_type,location,age,experience_months,working_hours,daily_income,avg_daily_distance_km,weather_risk,traffic_risk,area_risk,night_work_ratio,historical_incidents,safety_score,days_active_last_30,previous_claims,avg_trip_duration_min,risk_score,risk_level,recommended_premium
W08303,Ola,Ride_Hailing,Bengaluru,44,83,12.3,1390.0,105.4,0.718,0.532,0.083,0.667,4,0.695,14,1,21.4,0.5794,MEDIUM,13.85
W08304,Ola,Delivery,Bengaluru,33,27,11.7,794.0,115.8,0.455,0.283,0.367,0.128,0,0.54,8,0,23.9,0.4245,MEDIUM,9.43
W08305,Uber,Courier,Navi_Mumbai,22,37,8.3,1087.0,10.0,0.317,0.531,0.105,0.249,1,0.702,15,0,15.0,0.3139,LOW,9.65
W08306,Ola,Ride_Hailing,Navi_Mumbai,54,93,12.6,1074.0,71.3,0.235,0.25,0.254,0.221,0,0.877,13,0,10.7,0.3063,LOW,9.56
W08307,Ola,Delivery,Navi_Mumbai,48,16,8.8,1079.0,79.7,0.155,0.655,0.579,0.266,2,0.58,22,1,25.4,0.4615,MEDIUM,12.0
W08308,Ola,Courier,Bengaluru,19,20,4.0,891.0,76.3,0.254,0.583,0.144,0.527,0,0.644,9,0,41.1,0.356,MEDIUM,10.74
W08309,Zepto,Ride_Hailing,Delhi,28,81,7.9,1484.0,54.7,0.138,0.327,0.568,0.372,1,0.723,11,0,40.9,0.3614,MEDIUM,11.75
W08310,Blinkit,Delivery,Navi_Mumbai,33,88,11.9,1859.0,62.2,0.103,0.471,0.544,0.4,0,0.766,7,0,36.1,0.3929,MEDIUM,12.39
W08311,Swiggy,Delivery,Bengaluru,21,11,9.6,806.0,103.2,0.49,0.793,0.303,0.308,1,0.53,5,0,17.8,0.5264,MEDIUM,11.43
W08312,Swiggy,Delivery,Thane,50,80,12.5,643.0,101.1,0.329,0.441,0.349,0.216,1,0.859,7,0,19.2,0.4132,MEDIUM,10.86
W08313,Uber,Quick_Commerce,Thane,24,57,8.3,947.0,86.1,0.212,0.175,0.33,0.571,1,1.0,8,0,24.4,0.3328,MEDIUM,10.38
W08314,Amazon,Ride_Hailing,Mumbai,25,85,12.1,1592.0,49.9,0.315,0.495,0.108,0.288,1,0.793,20,0,33.9,0.3562,MEDIUM,10.74
W08315,Swiggy,Courier,Hyderabad,30,48,10.7,1010.0,115.1,0.45,0.299,0.087,0.228,1,0.533,28,0,43.3,0.3953,MEDIUM,12.96
W08316,Swiggy,Delivery,Thane,53,57,11.2,1228.0,112.6,0.39,0.795,0.174,0.081,2,0.771,18,0,44.7,0.466,MEDIUM,11.73
W08317,Blinkit,Ride_Hailing,Bengaluru,26,23,12.9,781.0,123.9,0.148,0.713,0.227,0.565,0,0.8,12,0,26.9,0.4482,MEDIUM,12.1
W08318,Ola,Quick_Commerce,Mumbai,34,57,6.0,1724.0,57.6,0.103,0.31,0.316,0.179,0,0.589,24,0,45.8,0.2681,LOW,11.82
W08319,Zomato,Ride_Hailing,Mumbai,43,41,9.3,997.0,211.9,0.622,0.817,0.349,0.261,1,0.607,12,0,30.7,0.6055,MEDIUM,15.07
W08320,Zomato,Ride_Hailing,Delhi,23,39,5.6,1187.0,92.7,0.312,0.704,0.401,0.211,0,0.876,18,0,36.8,0.4019,MEDIUM,10.36
W08321,Blinkit,Ride_Hailing,Mumbai,21,27,11.5,821.0,58.5,0.319,0.202,0.502,0.39,3,0.772,8,1,36.2,0.4196,MEDIUM,10.94
W08322,Ola,Quick_Commerce,Thane,21,39,8.9,788.0,168.3,0.504,0.475,0.267,0.093,1,0.658,8,0,8.0,0.4685,MEDIUM,11.84
W08323,Blinkit,Courier,Navi_Mumbai,24,17,4.8,1099.0,111.2,0.234,0.547,0.39,0.178,0,0.834,22,0,24.5,0.3609,MEDIUM,12.2
W08324,Zomato,Delivery,Delhi,30,82,7.2,1136.0,92.1,0.315,0.441,0.391,0.27,2,0.84,23,0,40.8,0.4017,MEDIUM,12.13
W08325,Ola,Ride_Hailing,Mumbai,53,39,4.8,1402.0,96.3,0.453,0.125,0.344,0.153,0,0.637,26,0,17.7,0.3277,LOW,11.65
W08326,Amazon,Quick_Commerce,Mumbai,52,38,7.6,509.0,129.9,0.338,0.55,0.377,0.446,2,0.419,9,0,24.3,0.5065,MEDIUM,11.06
W08327,Uber,Delivery,Navi_Mumbai,39,95,3.8,767.0,93.8,,0.24,0.293,0.354,0,0.39,11,1,45.1,0.424,MEDIUM,10.81
W08328,Uber,Delivery,Delhi,53,47,12.7,859.0,24.6,0.11,0.188,0.388,0.245,1,0.403,22,1,30.5,0.3154,LOW,9.58
W08329,Zomato,Courier,Mumbai,19,68,9.0,1142.0,84.4,0.782,0.651,0.448,0.105,1,0.665,22,0,43.4,0.5395,MEDIUM,15.1
W08330,Blinkit,Delivery,Thane,39,96,12.9,705.0,116.5,0.306,0.572,0.21,0.642,2,0.766,20,0,34.2,0.4895,MEDIUM,13.59
W08331,Swiggy,Delivery,Thane,34,83,4.7,1067.0,83.3,0.17,0.476,0.105,0.18,1,0.935,12,0,32.0,0.2696,LOW,9.23
W08332,Zomato,Ride_Hailing,Navi_Mumbai,22,35,6.8,875.0,50.5,0.11,0.591,0.52,0.244,1,0.755,5,0,35.7,0.3661,MEDIUM,9.86
W08333,Blinkit,Delivery,Thane,39,52,12.3,1053.0,83.7,0.439,,0.253,0.082,0,0.748,10,0,25.4,0.4487,MEDIUM,13.24
W08334,Swiggy,Delivery,Delhi,35,79,9.9,829.0,115.2,0.067,0.445,0.343,0.153,0,0.631,15,0,21.1,0.3473,MEDIUM,11.42
W08335,Amazon,Delivery,Mumbai,47,49,3.7,746.0,129.7,0.533,0.686,0.284,0.276,1,0.879,17,0,49.2,0.4598,MEDIUM,11.53
W08336,Uber,Delivery,Hyderabad,33,27,11.8,1200.0,46.2,0.207,0.478,0.147,0.219,1,0.809,10,2,49.6,0.3231,LOW,10.0
W08337,Uber,Ride_Hailing,Thane,34,51,4.9,1490.0,43.8,0.472,0.67,0.553,0.26,0,0.827,26,0,30.8,0.4309,MEDIUM,11.19
W08338,Ola,Quick_Commerce,Hyderabad,26,3,5.6,1385.0,82.9,0.482,0.616,0.235,0.433,2,0.455,23,0,21.9,0.4754,MEDIUM,12.48
W08339,Blinkit,Delivery,Bengaluru,35,85,10.3,1489.0,60.7,0.278,0.583,0.187,0.173,0,0.55,12,0,26.0,0.3657,MEDIUM,12.45
W08340,Ola,Ride_Hailing,Navi_Mumbai,20,57,10.1,1531.0,64.8,0.397,0.371,0.284,0.383,1,0.775,5,0,20.3,0.3937,MEDIUM,11.16
W08341,Amazon,Ride_Hailing,Navi_Mumbai,39,25,9.6,1044.0,75.6,0.756,0.236,0.185,0.459,2,0.571,12,1,35.5,0.4739,MEDIUM,12.45
W08342,Amazon,Delivery,Hyderabad,32,47,3.1,1755.0,111.8,0.232,0.506,0.248,0.027,0,0.578,6,0,25.7,0.319,LOW,10.52
W08343,Zomato,Ride_Hailing,Hyderabad,28,4,5.5,1365.0,55.5,0.534,0.818,0.668,0.229,1,0.602,18,0,16.9,0.5319,MEDIUM,13.85
W08344,Blinkit,Ride_Hailing,Delhi,32,76,6.4,768.0,44.2,0.421,0.385,0.133,0.141,0,0.749,14,0,21.5,0.295,LOW,8.59
W08345,Uber,Delivery,Mumbai,51,51,7.0,866.0,59.1,0.19,0.411,0.157,0.051,2,0.724,30,0,29.1,0.2863,LOW,9.52
W08346,Amazon,Ride_Hailing,Hyderabad,44,1,3.7,1153.0,32.0,0.487,0.141,0.392,0.471,1,0.781,11,0,32.8,0.3371,MEDIUM,11.27
W08347,Zomato,Delivery,Pune,50,45,9.8,1408.0,86.8,0.243,0.34,0.403,0.083,1,0.728,13,0,37.6,0.3561,MEDIUM,11.58
W08348,Uber,Courier,Mumbai,32,7,11.9,1020.0,88.8,0.246,0.324,0.486,0.039,1,0.863,14,1,21.7,0.3681,MEDIUM,9.74
W08349,Blinkit,Courier,Bengaluru,32,38,12.9,760.0,120.3,0.182,0.509,0.111,0.445,0,0.452,6,1,45.2,0.4091,MEDIUM,10.5
W08350,Zepto,Courier,Mumbai,18,83,11.0,1377.0,47.9,0.257,0.604,0.109,0.285,1,0.764,10,0,37.7,0.3572,MEDIUM,11.1
W08351,Swiggy,Delivery,Navi_Mumbai,43,63,5.0,709.0,89.3,0.366,0.826,0.532,0.161,1,0.635,27,1,28.1,0.4803,MEDIUM,11.0
W08352,Ola,Quick_Commerce,Mumbai,18,47,8.1,1206.0,96.7,0.638,0.548,0.188,0.347,1,0.732,26,0,39.4,0.4684,MEDIUM,13.08
W08353,Uber,Ride_Hailing,Pune,54,50,12.2,1115.0,30.8,0.371,0.406,0.28,0.33,2,0.872,16,0,33.3,0.3835,MEDIUM,10.77
W08354,Blinkit,Delivery,Bengaluru,44,49,3.7,630.0,92.7,0.624,0.643,0.736,0.084,2,0.497,22,0,13.7,0.5503,MEDIUM,13.23
W08355,Ola,Courier,Mumbai,35,10,5.3,1722.0,94.0,0.369,0.451,0.436,0.222,0,0.895,11,0,25.2,0.3739,MEDIUM,12.73
W08356,Amazon,Quick_Commerce,Mumbai,43,22,5.6,1106.0,80.5,0.24,0.226,0.111,0.339,2,0.616,25,0,19.7,0.3039,LOW,10.69
W08357,Amazon,Delivery,Hyderabad,55,79,9.1,685.0,40.2,0.662,0.593,0.259,0.371,0,0.66,25,0,14.3,0.4582,MEDIUM,11.87
W08358,Blinkit,Courier,Thane,24,89,12.5,1117.0,82.3,0.401,0.405,0.059,0.249,1,0.727,21,0,9.0,0.3723,MEDIUM,10.66
W08359,Blinkit,Delivery,Mumbai,46,14,7.8,494.0,16.5,0.326,0.777,0.574,0.077,2,0.607,8,0,30.9,0.4466,MEDIUM,10.83
W08360,Amazon,Ride_Hailing,Delhi,50,88,8.6,1226.0,96.4,0.209,0.408,0.097,0.399,0,0.749,20,0,12.3,0.3264,LOW,9.14
W08361,Zomato,Delivery,Thane,40,3,9.4,1401.0,111.0,0.357,0.7,0.351,0.408,0,0.648,25,0,37.1,0.4815,MEDIUM,12.36
W08362,Zepto,Delivery,Hyderabad,43,50,11.5,2046.0,77.3,0.249,0.06,0.269,0.191,1,0.659,6,1,34.8,0.3064,LOW,10.71
W08363,Zepto,Courier,Thane,37,80,5.9,1134.0,129.8,,0.735,0.14,0.141,1,0.718,12,0,19.4,0.3879,MEDIUM,11.62
W08364,Swiggy,Ride_Hailing,Pune,23,21,9.3,869.0,60.6,0.27,0.798,0.627,0.239,1,0.647,23,0,25.0,0.4892,MEDIUM,12.0
W08365,Amazon,Delivery,Hyderabad,55,92,12.3,1172.0,59.5,0.338,0.716,0.322,0.5,0,0.863,10,1,33.5,0.4518,MEDIUM,12.15
W08366,Blinkit,Quick_Commerce,Bengaluru,28,95,12.4,1604.0,75.3,0.31,0.513,0.217,0.1,0,0.682,16,0,27.3,0.3672,MEDIUM,13.12
W08367,Uber,Courier,Mumbai,32,41,6.8,1275.0,164.2,0.762,0.185,0.237,0.28,1,1.0,12,1,23.4,0.446,MEDIUM,10.04
W08368,Ola,Courier,Thane,54,86,4.1,1391.0,75.1,0.282,0.274,0.309,0.305,1,0.579,17,0,21.1,0.3287,LOW,12.43
W08369,Ola,Courier,Mumbai,20,8,12.2,1366.0,160.0,0.358,0.799,0.329,0.303,0,0.47,11,0,19.6,0.5472,MEDIUM,14.39
W08370,Amazon,Courier,Hyderabad,33,51,12.2,1277.0,83.7,0.602,0.385,0.23,0.296,0,0.691,19,0,12.4,0.4392,MEDIUM,12.84
W08371,Amazon,Quick_Commerce,Thane,39,29,4.0,609.0,56.7,0.239,0.742,0.594,0.346,0,0.662,27,0,9.4,0.4261,MEDIUM,10.89
W08372,Zepto,Delivery,Mumbai,26,61,3.8,590.0,153.4,0.554,0.146,0.253,0.151,0,0.552,28,0,31.8,0.3753,MEDIUM,11.53
W08373,Blinkit,Courier,Navi_Mumbai,43,25,4.9,547.0,91.5,0.406,0.349,0.359,0.441,1,0.993,27,2,26.5,0.3779,MEDIUM,10.6
W08374,Swiggy,Delivery,Thane,37,43,9.5,681.0,74.7,0.668,0.851,0.09,0.395,0,0.849,23,0,32.0,0.489,MEDIUM,12.21
W08375,Amazon,Delivery,Thane,27,71,6.0,721.0,115.1,0.463,0.533,0.277,0.359,1,0.538,11,0,20.3,0.4584,MEDIUM,11.78
W08376,Swiggy,Ride_Hailing,Pune,25,20,5.4,1751.0,128.7,0.454,0.21,0.16,0.105,1,0.78,7,0,16.3,0.3325,MEDIUM,11.86
W08377,Zomato,Delivery,Hyderabad,28,81,11.0,853.0,64.7,0.694,0.35,0.378,0.241,0,0.596,19,4,22.6,0.4614,MEDIUM,11.42
W08378,Swiggy,Ride_Hailing,Thane,48,66,5.4,1135.0,116.6,0.191,0.173,0.417,0.22,0,0.776,19,0,39.2,0.3063,LOW,8.91
W08379,Amazon,Courier,Hyderabad,37,25,12.6,1015.0,77.1,0.167,0.27,0.57,0.297,1,0.542,29,1,29.4,0.4056,MEDIUM,11.24
W08380,Ola,Ride_Hailing,Delhi,48,65,7.4,1168.0,50.7,0.289,0.256,0.496,0.384,0,0.709,28,0,13.6,0.3514,MEDIUM,10.77
W08381,Zomato,Ride_Hailing,Navi_Mumbai,45,31,7.2,1125.0,60.2,0.146,0.363,0.452,0.114,2,0.708,28,0,33.6,0.332,MEDIUM,10.43
W08382,Swiggy,Ride_Hailing,Delhi,48,53,12.4,660.0,44.0,0.711,0.498,0.521,0.11,0,0.735,23,0,16.3,0.4836,MEDIUM,13.58
W08383,Uber,Quick_Commerce,Navi_Mumbai,50,59,4.2,1309.0,88.0,0.19,0.241,0.093,0.512,1,0.786,14,0,23.5,0.2811,LOW,10.07
W08384,Zepto,Delivery,Thane,41,79,4.1,862.0,88.2,0.069,0.384,0.261,0.357,1,0.802,20,1,15.8,0.2901,LOW,9.68
W08385,Amazon,Delivery,Thane,31,34,7.3,850.0,125.0,0.396,0.784,0.114,0.4,1,0.646,28,0,33.9,0.4711,MEDIUM,11.85
W08386,Ola,Quick_Commerce,Mumbai,44,44,8.9,993.0,115.4,0.642,,0.261,0.125,1,0.684,10,0,26.2,0.5312,MEDIUM,12.8
W08387,Blinkit,Ride_Hailing,Delhi,53,43,8.1,1383.0,70.9,0.209,0.419,0.448,0.101,0,0.892,26,0,10.9,0.3241,LOW,11.9
W08388,Zepto,Ride_Hailing,Mumbai,30,83,12.5,881.0,78.2,0.113,0.209,0.548,0.539,2,0.755,23,0,13.4,0.4055,MEDIUM,11.31
W08389,Amazon,Delivery,Thane,36,81,12.9,1132.0,62.3,0.096,0.616,0.265,0.281,1,0.556,5,0,15.5,0.3845,MEDIUM,10.79
W08390,Zomato,Delivery,Mumbai,51,21,3.4,1241.0,88.8,0.123,0.547,0.065,0.564,0,0.941,21,1,52.0,0.2915,LOW,10.33
W08391,Amazon,Quick_Commerce,Mumbai,40,11,4.7,1190.0,77.3,0.231,0.532,0.485,0.407,0,0.651,10,1,25.3,0.3935,MEDIUM,11.98
W08392,Ola,Ride_Hailing,Hyderabad,23,93,8.5,1171.0,86.7,0.334,0.28,0.412,0.114,1,0.794,18,0,26.5,0.3567,MEDIUM,12.15
W08393,Amazon,Ride_Hailing,Mumbai,31,17,12.5,609.0,136.2,0.501,0.603,0.292,0.369,0,0.694,16,0,37.9,0.5109,MEDIUM,11.87
W08394,Swiggy,Courier,Delhi,27,20,5.8,1144.0,138.0,0.564,0.771,0.741,0.164,0,0.849,6,1,28.9,0.5587,MEDIUM,12.6
W08395,Swiggy,Quick_Commerce,Navi_Mumbai,36,12,6.7,780.0,63.1,0.454,0.154,0.186,0.274,1,0.794,22,0,24.9,0.3112,LOW,9.57
W08396,Amazon,Delivery,Mumbai,55,16,5.3,484.0,112.2,0.285,0.507,0.291,0.467,1,0.693,23,0,16.4,0.4111,MEDIUM,10.7
W08397,Blinkit,Quick_Commerce,Navi_Mumbai,49,7,12.7,938.0,107.9,0.734,0.677,0.187,0.073,1,0.436,26,0,25.1,0.5368,MEDIUM,13.4
W08398,Zomato,Delivery,Mumbai,54,58,4.5,918.0,65.8,0.11,0.695,0.25,0.428,0,0.511,8,0,26.7,0.3586,MEDIUM,10.79
W08399,Amazon,Delivery,Navi_Mumbai,46,49,8.6,2136.0,134.4,0.451,0.361,0.093,0.158,1,0.628,17,0,37.1,0.3906,MEDIUM,11.19
W08400,Swiggy,Quick_Commerce,Bengaluru,37,9,3.2,1442.0,33.2,0.596,0.208,0.629,0.131,0,0.648,6,1,43.5,0.3691,MEDIUM,12.53
W08401,Blinkit,Delivery,Delhi,43,63,9.0,1375.0,122.6,0.041,0.576,0.384,0.763,0,0.777,23,0,31.5,0.433,MEDIUM,12.46
W08402,Zomato,Delivery,Bengaluru,36,17,6.9,957.0,80.9,,0.351,0.347,0.454,1,0.723,17,0,20.0,0.4674,MEDIUM,12.04
W08403,Swiggy,Courier,Delhi,19,52,8.7,1035.0,47.5,0.408,0.171,0.165,0.402,1,0.852,21,1,27.6,0.314,LOW,10.79
W08404,Zepto,Quick_Commerce,Hyderabad,22,70,3.8,2000.0,78.6,0.364,0.041,0.271,0.345,1,0.921,8,2,35.9,0.2757,LOW,11.16
W08405,Zepto,Courier,Mumbai,39,41,3.9,877.0,150.7,0.175,0.282,0.173,0.308,1,,17,1,19.0,0.3075,LOW,9.7
W08406,Swiggy,Courier,Thane,43,30,3.9,1189.0,172.9,0.083,0.476,0.399,0.148,2,0.863,21,1,24.9,0.3737,MEDIUM,12.02
W08407,Swiggy,Delivery,Navi_Mumbai,27,87,11.4,1744.0,57.7,0.098,0.438,0.318,0.341,1,0.781,7,1,30.3,0.3445,MEDIUM,10.71
W08408,Blinkit,Quick_Commerce,Pune,19,77,10.2,847.0,83.6,0.238,0.479,0.287,0.431,1,0.988,24,1,36.1,0.3807,MEDIUM,10.94
W08409,Swiggy,Delivery,Bengaluru,20,82,4.3,1152.0,78.5,0.097,0.728,0.142,0.156,1,0.946,14,0,22.2,0.296,LOW,10.01
W08410,Zepto,Quick_Commerce,Mumbai,29,15,6.2,1094.0,84.3,0.474,0.129,0.567,0.166,0,0.607,27,0,31.1,0.3785,MEDIUM,10.44
W08411,Amazon,Delivery,Mumbai,50,27,7.4,789.0,141.9,0.732,0.387,0.516,0.097,1,0.729,21,1,41.3,0.5148,MEDIUM,12.99
W08412,Zepto,Delivery,Bengaluru,33,37,4.0,1371.0,71.3,0.414,0.548,0.258,0.488,0,0.567,23,0,47.7,0.4036,MEDIUM,10.79
W08413,Zomato,Delivery,Pune,54,17,11.4,710.0,57.6,0.106,0.226,0.38,0.179,1,0.654,13,0,28.9,0.31,LOW,11.17
W08414,Zomato,Quick_Commerce,Navi_Mumbai,51,38,6.6,1372.0,69.4,0.615,0.446,0.421,0.292,0,0.725,25,0,13.7,0.4387,MEDIUM,14.05
W08415,Blinkit,Delivery,Thane,50,24,9.7,1250.0,78.4,0.637,0.644,0.09,0.185,0,0.751,14,1,26.1,0.4313,MEDIUM,11.79
W08416,Swiggy,Ride_Hailing,Delhi,54,47,9.4,1414.0,112.0,0.102,0.747,0.29,0.19,2,1.0,8,1,33.7,0.3972,MEDIUM,11.43
W08417,Ola,Courier,Bengaluru,27,68,12.1,1032.0,89.4,0.407,0.262,0.236,0.109,0,0.723,18,2,26.8,0.354,MEDIUM,11.34
W08418,Ola,Quick_Commerce,Mumbai,55,40,10.4,1236.0,108.3,0.12,0.332,0.151,0.47,1,0.481,7,0,12.8,0.3668,MEDIUM,11.05
W08419,Zepto,Ride_Hailing,Mumbai,53,70,3.3,1459.0,122.1,0.213,0.604,0.729,0.11,0,0.89,19,0,40.1,0.4122,MEDIUM,13.4
W08420,Zomato,Delivery,Bengaluru,48,38,4.6,607.0,75.2,0.508,0.607,0.66,0.556,0,1.0,24,1,31.3,0.4873,MEDIUM,11.92
W08421,Zepto,Courier,Hyderabad,25,48,7.4,677.0,82.6,0.245,0.355,0.237,0.35,1,0.892,13,0,21.1,0.3295,LOW,11.2
W08422,Blinkit,Ride_Hailing,Thane,29,32,3.9,1304.0,102.2,0.366,0.093,0.4,0.102,1,0.651,14,1,27.4,0.3176,LOW,10.7
W08423,Zomato,Ride_Hailing,Delhi,42,9,6.9,1388.0,63.4,0.337,0.298,0.157,0.476,0,0.511,19,0,33.4,0.3405,MEDIUM,11.88
W08424,Uber,Courier,Bengaluru,19,2,12.8,1147.0,86.6,0.241,0.609,0.065,0.261,0,0.89,26,2,31.7,0.3522,MEDIUM,12.19
W08425,Swiggy,Delivery,Mumbai,49,18,5.1,1422.0,122.0,,0.515,0.166,0.183,1,0.498,16,0,27.1,0.4003,MEDIUM,11.64
W08426,Ola,Ride_Hailing,Thane,34,60,10.0,973.0,89.3,0.35,0.483,0.259,0.655,0,0.898,20,1,20.4,0.4235,MEDIUM,11.32
W08427,Zomato,Delivery,Mumbai,18,10,5.6,1543.0,129.6,0.268,0.123,0.172,0.304,0,0.756,28,0,25.8,0.2918,LOW,9.85
W08428,Swiggy,Delivery,Bengaluru,29,46,3.3,1075.0,53.1,0.563,0.454,0.719,0.176,1,0.63,5,2,22.8,0.4571,MEDIUM,12.57
W08429,Ola,Ride_Hailing,Bengaluru,33,13,4.0,827.0,96.8,0.187,0.711,0.633,0.059,1,0.842,6,1,27.4,0.408,MEDIUM,10.24
W08430,Ola,Quick_Commerce,Mumbai,42,36,4.0,1599.0,105.2,0.56,0.308,0.178,0.37,0,0.77,7,0,28.6,0.3703,MEDIUM,12.4
W08431,Swiggy,Delivery,Thane,40,26,6.0,1389.0,96.1,0.449,0.354,0.31,0.415,0,0.652,18,0,34.1,0.4,MEDIUM,11.48
W08432,Zomato,Quick_Commerce,Delhi,32,21,12.6,942.0,74.9,0.54,0.18,0.339,0.338,0,0.718,7,0,45.6,0.4053,MEDIUM,12.38
W08433,Swiggy,Quick_Commerce,Hyderabad,41,50,9.2,949.0,33.9,0.361,0.627,0.39,0.277,0,0.811,5,0,28.4,0.3948,MEDIUM,10.38
W08434,Blinkit,Courier,Bengaluru,51,86,4.2,1310.0,124.1,0.466,0.471,0.087,0.349,0,0.772,6,0,28.4,0.3738,MEDIUM,10.87
W08435,Uber,Delivery,Thane,31,63,3.7,750.0,35.6,0.226,0.463,0.332,0.236,0,0.396,7,1,11.6,0.3179,LOW,10.55
W08436,Swiggy,Quick_Commerce,Navi_Mumbai,32,23,12.7,1212.0,38.2,0.414,0.49,0.584,0.089,0,0.542,24,1,45.3,0.4372,MEDIUM,11.9
W08437,Zomato,Delivery,Mumbai,21,82,4.7,1041.0,105.3,0.679,0.461,0.264,0.301,1,0.901,9,0,14.3,0.4395,MEDIUM,12.77
W08438,Amazon,Quick_Commerce,Thane,32,89,5.7,1175.0,72.1,0.32,0.304,0.273,0.411,1,0.853,22,0,29.0,0.3354,MEDIUM,9.78
W08439,Zomato,Delivery,Pune,28,73,11.4,393.0,90.0,0.363,0.363,0.501,0.244,1,0.723,11,0,33.8,0.4368,MEDIUM,10.52
W08440,Blinkit,Quick_Commerce,Navi_Mumbai,46,21,8.5,783.0,40.1,0.138,0.448,0.13,0.375,1,0.606,11,0,20.5,0.3083,LOW,10.29
W08441,Ola,Delivery,Delhi,22,17,5.3,1189.0,95.2,0.734,0.461,0.464,0.33,1,0.778,27,1,12.0,0.4981,MEDIUM,12.56
W08442,Zomato,Quick_Commerce,Navi_Mumbai,40,94,9.6,1468.0,114.3,0.505,0.492,0.126,0.373,0,0.67,26,2,43.0,0.4337,MEDIUM,11.25
W08443,Uber,Delivery,Pune,47,86,6.7,1054.0,30.4,0.098,0.354,0.094,0.472,1,0.666,21,0,23.8,0.2645,LOW,8.84
W08444,Swiggy,Delivery,Delhi,27,41,8.8,1353.0,93.8,0.128,0.507,0.368,0.232,0,0.678,5,1,33.8,0.3605,MEDIUM,11.79
W08445,Zepto,Ride_Hailing,Thane,20,44,4.0,581.0,116.6,0.159,0.327,0.312,0.112,0,,20,0,53.0,0.2976,LOW,11.39
W08446,Uber,Delivery,Mumbai,43,52,11.8,943.0,38.3,0.669,0.564,0.06,0.63,1,0.667,16,1,29.1,0.4799,MEDIUM,11.21
W08447,Ola,Quick_Commerce,Navi_Mumbai,40,86,9.0,1198.0,90.1,0.224,0.096,0.423,0.058,0,0.894,29,0,26.1,0.2782,LOW,11.63
W08448,Zomato,Quick_Commerce,Mumbai,39,29,3.0,1078.0,86.8,0.138,0.192,0.108,0.528,2,0.726,18,0,26.0,0.2755,LOW,9.02
W08449,Zepto,Ride_Hailing,Thane,51,66,8.6,1367.0,97.5,,0.232,0.357,0.204,0,0.665,11,0,26.5,0.4438,MEDIUM,12.26
W08450,Zomato,Quick_Commerce,Navi_Mumbai,21,91,6.6,1010.0,75.5,0.19,0.435,0.346,0.602,1,0.692,20,1,21.8,0.3876,MEDIUM,11.08
W08451,Ola,Quick_Commerce,Navi_Mumbai,25,29,12.1,1014.0,34.0,0.653,0.688,0.24,0.678,0,0.598,29,0,25.3,0.5269,MEDIUM,12.4
W08452,Amazon,Courier,Thane,35,28,4.4,1329.0,71.1,0.12,0.446,0.675,0.229,0,0.465,25,1,33.1,0.3752,MEDIUM,11.38
W08453,Blinkit,Delivery,Mumbai,39,13,6.3,912.0,65.6,0.456,0.614,0.273,0.221,2,0.753,19,0,29.0,0.42,MEDIUM,11.17
W08454,Blinkit,Ride_Hailing,Thane,52,71,10.6,782.0,82.6,0.549,0.736,0.364,0.044,3,0.752,19,0,34.9,0.5116,MEDIUM,12.99
W08455,Amazon,Quick_Commerce,Hyderabad,41,27,5.3,1263.0,127.2,0.756,0.715,0.127,0.547,1,0.584,28,0,27.8,0.5509,MEDIUM,14.39
W08456,Zomato,Delivery,Bengaluru,26,2,6.1,763.0,33.0,0.208,0.414,0.257,0.109,0,0.735,11,0,21.8,0.2635,LOW,9.46
W08457,Amazon,Delivery,Pune,50,49,10.7,1596.0,118.6,0.244,0.078,0.302,0.105,0,0.865,10,0,35.1,0.2959,LOW,12.09
W08458,Ola,Delivery,Mumbai,33,54,10.1,455.0,146.9,0.545,0.324,0.304,0.167,1,0.553,20,1,24.6,0.468,MEDIUM,11.04
W08459,Uber,Ride_Hailing,Navi_Mumbai,50,2,6.6,996.0,144.7,0.218,0.765,0.502,0.19,1,0.884,28,0,11.7,0.4626,MEDIUM,11.76
W08460,Zomato,Delivery,Hyderabad,28,72,7.7,1669.0,147.7,0.485,0.439,0.524,0.104,1,0.382,22,1,8.3,0.5058,MEDIUM,13.94
W08461,Zepto,Quick_Commerce,Bengaluru,48,54,8.5,1792.0,91.7,0.404,0.434,0.286,0.079,0,1.0,24,0,32.5,0.3458,MEDIUM,11.98
W08462,Amazon,Ride_Hailing,Bengaluru,38,46,11.9,1068.0,87.5,0.366,0.353,0.244,0.131,1,0.88,24,0,17.8,0.365,MEDIUM,10.71
W08463,Blinkit,Quick_Commerce,Thane,39,33,9.6,1486.0,21.7,0.312,0.532,0.042,0.046,1,0.809,12,0,31.3,0.2852,LOW,10.91
W08464,Swiggy,Delivery,Navi_Mumbai,55,62,8.9,1371.0,77.4,0.415,0.345,0.423,0.357,0,0.785,11,0,29.2,0.4005,MEDIUM,10.33
W08465,Ola,Quick_Commerce,Mumbai,23,73,11.1,928.0,124.6,0.312,0.387,0.289,0.266,0,0.521,22,0,29.8,0.4176,MEDIUM,11.98
W08466,Zepto,Quick_Commerce,Hyderabad,29,74,6.0,1264.0,35.3,0.666,0.546,0.356,0.504,0,0.734,17,0,31.8,0.4542,MEDIUM,12.95
W08467,Uber,Delivery,Mumbai,24,38,7.4,798.0,54.9,0.35,0.039,0.628,0.221,0,0.565,17,0,18.2,0.3443,MEDIUM,10.88
